id	lemma	part_of_speech	cefr_level	cefr_basis	cefr_source_id	frequency_band	frequency_basis	frequency_source_id	frequency_rank	provenance_ids	spelling_variants	status
master-right-adjective	right	adjective	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	142	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-right-adverb	right	adverb	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	142	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-ring-verb	ring	verb	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	995	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-river-noun	river	noun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	1226	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-role-noun	role	noun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	518	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
foundation-a1-room	room	noun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	304	cefrj-1.5,ngsl-gr-1.0,oewn-2025,vocabulary-foundations-001-2026-08		validated
master-rule-noun	rule	noun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	465	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-run-noun	run	noun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	242	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-run-verb	run	verb	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	242	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-sale-noun	sale	noun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	448	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-same-adjective	same	adjective	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	172	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-same-pronoun	same	pronoun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	172	cefrj-1.5,ngsl-gr-1.0		validated
master-saturday-noun	saturday	noun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	6	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-say-verb	say	verb	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	80	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
foundation-a1-school	school	noun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	196	cefrj-1.5,ngsl-gr-1.0,oewn-2025,vocabulary-foundations-001-2026-08		validated
master-science-noun	science	noun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	955	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-scientist-noun	scientist	noun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	1459	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-sea-noun	sea	noun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	1037	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-seat-noun	seat	noun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	902	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-second-adjective	second	adjective	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	276	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-section-noun	section	noun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	718	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-see-verb	see	verb	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	100	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-sell-verb	sell	verb	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	468	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
v53	sentence	noun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	1149	cefrj-1.5,ngsl-gr-1.0,oewn-2025,vocabulary-core-2026-08		validated
master-september-noun	september	noun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	14	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-set-verb	set	verb	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	235	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-seven-numeral	seven	numeral	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	24	cefrj-1.5,ngsl-gr-1.0		validated
master-seventeen-numeral	seventeen	numeral	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	34	cefrj-1.5,ngsl-gr-1.0		validated
master-seventy-numeral	seventy	numeral	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	42	cefrj-1.5,ngsl-gr-1.0		validated
master-shake-noun	shake	noun	A1	source-backed	cefrj-1.5	common	source-backed-rank	ngsl-gr-1.0	1524	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-she-pronoun	she	pronoun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	74	cefrj-1.5,ngsl-gr-1.0		validated
master-ship-noun	ship	noun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	1143	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-shoe-noun	shoe	noun	A1	source-backed	cefrj-1.5	common	source-backed-rank	ngsl-gr-1.0	1526	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
foundation-a1-shop	shop	noun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	487	cefrj-1.5,ngsl-gr-1.0,oewn-2025,vocabulary-foundations-001-2026-08		validated
master-short-adjective	short	adjective	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	469	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-short-adverb	short	adverb	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	469	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-should-modal	should	modal	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	139	cefrj-1.5,ngsl-gr-1.0		validated
master-show-verb	show	verb	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	160	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-side-noun	side	noun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	326	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-sight-noun	sight	noun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	1475	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-sign-noun	sign	noun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	550	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-sing-verb	sing	verb	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	923	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-sister-noun	sister	noun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	1014	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-sit-verb	sit	verb	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	406	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-site-noun	site	noun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	544	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-six-numeral	six	numeral	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	23	cefrj-1.5,ngsl-gr-1.0		validated
master-sixteen-numeral	sixteen	numeral	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	33	cefrj-1.5,ngsl-gr-1.0		validated
master-sixty-numeral	sixty	numeral	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	41	cefrj-1.5,ngsl-gr-1.0		validated
master-size-noun	size	noun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	755	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
v55	skill	noun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	735	cefrj-1.5,ngsl-gr-1.0,oewn-2025,vocabulary-core-2026-08		validated
foundation-a1-sleep	sleep	verb	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	877	cefrj-1.5,ngsl-gr-1.0,oewn-2025,vocabulary-foundations-001-2026-08		validated
foundation-a1-slow	slow	adjective	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	1168	cefrj-1.5,ngsl-gr-1.0,oewn-2025,vocabulary-foundations-001-2026-08		validated
foundation-a1-small	small	adjective	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	236	cefrj-1.5,ngsl-gr-1.0,oewn-2025,vocabulary-foundations-001-2026-08		validated
master-smile-noun	smile	noun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	1040	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-smoke-noun	smoke	noun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	1280	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-so-conjunction	so	conjunction	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	82	cefrj-1.5,ngsl-gr-1.0		validated
master-social-adjective	social	adjective	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	431	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-solve-verb	solve	verb	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	1271	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-some-determiner	some	determiner	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	103	cefrj-1.5,ngsl-gr-1.0		validated
master-some-pronoun	some	pronoun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	103	cefrj-1.5,ngsl-gr-1.0		validated
master-someone-pronoun	someone	pronoun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	489	cefrj-1.5,ngsl-gr-1.0		validated
master-something-pronoun	something	pronoun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	188	cefrj-1.5,ngsl-gr-1.0		validated
master-son-noun	son	noun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	737	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-song-noun	song	noun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	991	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-soon-adverb	soon	adverb	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	375	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-sorry-adjective	sorry	adjective	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	815	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
a1-speak	speak	verb	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	334	cefrj-1.5,ngsl-gr-1.0,oewn-2025,vocabulary-core-2026-08		validated
master-special-adjective	special	adjective	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	493	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-speech-noun	speech	noun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	944	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-sport-noun	sport	noun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	653	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-spot-noun	spot	noun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	1188	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-spring-noun	spring	noun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	1382	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-stage-noun	stage	noun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	601	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-stand-noun	stand	noun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	359	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-star-noun	star	noun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	896	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-start-noun	start	noun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	186	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-start-verb	start	verb	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	186	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-station-noun	station	noun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	759	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-stay-verb	stay	verb	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	395	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-step-verb	step	verb	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	527	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-still-adjective	still	adjective	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	169	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-stone-noun	stone	noun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	1424	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-stop-noun	stop	noun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	397	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-stop-verb	stop	verb	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	397	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-store-noun	store	noun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	667	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-story-noun	story	noun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	356	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-straight-adverb	straight	adverb	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	1122	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-strange-adjective	strange	adjective	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	1395	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
foundation-a1-street	street	noun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	648	cefrj-1.5,ngsl-gr-1.0,oewn-2025,vocabulary-foundations-001-2026-08		validated
master-strong-adjective	strong	adjective	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	511	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-student-noun	student	noun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	298	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
v57	study	verb	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	237	cefrj-1.5,ngsl-gr-1.0,oewn-2025,vocabulary-core-2026-08		validated
master-subject-noun	subject	noun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	411	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-successful-adjective	successful	adjective	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	922	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-suggestion-noun	suggestion	noun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	1334	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-sum-noun	sum	noun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	1425	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-summer-noun	summer	noun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	704	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-sun-noun	sun	noun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	1411	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-sunday-noun	sunday	noun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	7	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-sure-adjective	sure	adjective	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	329	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-survey-noun	survey	noun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	1058	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-swim-noun	swim	noun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	1441	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-swim-verb	swim	verb	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	1441	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
foundation-a1-table	table	noun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	500	cefrj-1.5,ngsl-gr-1.0,oewn-2025,vocabulary-foundations-001-2026-08		validated
master-take-verb	take	verb	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	109	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-talk-verb	talk	verb	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	187	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-taxi-noun	taxi	noun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	1198	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
foundation-a1-tea	tea	noun	A1	source-backed	cefrj-1.5	common	source-backed-rank	ngsl-gr-1.0	1649	cefrj-1.5,ngsl-gr-1.0,oewn-2025,vocabulary-foundations-001-2026-08		validated
master-teach-verb	teach	verb	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	589	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
a1-teacher	teacher	noun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	546	cefrj-1.5,ngsl-gr-1.0,oewn-2025,vocabulary-core-2026-08		validated
master-team-noun	team	noun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	457	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-technology-noun	technology	noun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	613	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-telephone-noun	telephone	noun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	1086	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-television-noun	television	noun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	845	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-tell-verb	tell	verb	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	153	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-ten-numeral	ten	numeral	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	27	cefrj-1.5,ngsl-gr-1.0		validated
master-test-noun	test	noun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	382	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-than-conjunction	than	conjunction	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	119	cefrj-1.5,ngsl-gr-1.0		validated
master-than-preposition	than	preposition	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	119	cefrj-1.5,ngsl-gr-1.0		validated
master-thank-verb	thank	verb	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	294	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-that-conjunction	that	conjunction	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	65	cefrj-1.5,ngsl-gr-1.0		validated
master-that-determiner	that	determiner	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	65	cefrj-1.5,ngsl-gr-1.0		validated
master-that-pronoun	that	pronoun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	65	cefrj-1.5,ngsl-gr-1.0		validated
master-the-determiner	the	determiner	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	51	cefrj-1.5,ngsl-gr-1.0		validated
master-then-adverb	then	adverb	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	121	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-there-adverb	there	adverb	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	90	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-they-pronoun	they	pronoun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	63	cefrj-1.5,ngsl-gr-1.0		validated
master-thing-noun	thing	noun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	137	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-think-verb	think	verb	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	97	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-thirteen-numeral	thirteen	numeral	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	30	cefrj-1.5,ngsl-gr-1.0		validated
master-thirty-numeral	thirty	numeral	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	38	cefrj-1.5,ngsl-gr-1.0		validated
master-this-determiner	this	determiner	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	69	cefrj-1.5,ngsl-gr-1.0		validated
master-this-pronoun	this	pronoun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	69	cefrj-1.5,ngsl-gr-1.0		validated
master-three-numeral	three	numeral	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	20	cefrj-1.5,ngsl-gr-1.0		validated
master-through-preposition	through	preposition	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	158	cefrj-1.5,ngsl-gr-1.0		validated
master-throw-noun	throw	noun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	903	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-thursday-noun	thursday	noun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	4	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-ticket-noun	ticket	noun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	1299	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-time-noun	time	noun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	99	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-to-particle	to	particle	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	55	cefrj-1.5,ngsl-gr-1.0		validated
master-to-preposition	to	preposition	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	55	cefrj-1.5,ngsl-gr-1.0		validated
foundation-a1-today	today	adverb	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	296	cefrj-1.5,ngsl-gr-1.0,oewn-2025,vocabulary-foundations-001-2026-08		validated
master-today-noun	today	noun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	296	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-together-adverb	together	adverb	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	344	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
